Renewal_ID,Policy_ID,Customer_ID,Product_ID,Expiry_Date,Renewal_Date,Renewal_Status,Renewed_Flag,Previous_Premium,New_Premium,Customer_Type,Customer_Segment,Emirate
REN-0005882,POL-009288,CUST-04700,PROD001,2025-09-11,2025-10-03,Renewed,1,21573.29,23308.38,Corporate,Corporate,Abu Dhabi
REN-0005883,POL-009290,CUST-04702,PROD016,2023-04-21,2023-05-10,Not Renewed,0,1767.45,0.0,Individual,Mass Market,Ajman
REN-0005884,POL-009291,CUST-04703,PROD017,2026-08-08,2026-09-07,Renewed,1,1012.61,1107.3,Individual,Mass Market,Abu Dhabi
REN-0005885,POL-009295,CUST-04705,PROD022,2025-01-19,2025-01-26,Renewed,1,495.43,517.55,Individual,Mass Market,Abu Dhabi
REN-0005886,POL-009296,CUST-04705,PROD023,2024-04-01,2024-03-26,Renewed,1,437.91,478.17,Individual,Mass Market,Abu Dhabi
REN-0005887,POL-009297,CUST-04705,PROD021,2024-12-31,2024-12-22,Renewed,1,447.29,490.41,Individual,Mass Market,Abu Dhabi
REN-0005888,POL-009299,CUST-04707,PROD013,2025-09-18,2025-09-16,Renewed,1,6821.66,7549.04,SME,SME,Sharjah
REN-0005889,POL-009300,CUST-04707,PROD012,2023-08-23,2023-09-12,Renewed,1,6115.88,6919.47,SME,SME,Sharjah
REN-0005890,POL-009301,CUST-04707,PROD014,2024-09-21,2024-10-09,Renewed,1,4598.22,4964.08,SME,SME,Sharjah
REN-0005891,POL-009302,CUST-04707,PROD011,2023-06-26,2023-07-15,Renewed,1,8079.07,9265.67,SME,SME,Sharjah
REN-0005892,POL-009305,CUST-04710,PROD022,2026-07-26,2026-08-06,Lost to Competitor,0,876.13,0.0,Individual,Mass Market,Dubai
REN-0005893,POL-009306,CUST-04710,PROD023,2026-02-27,2026-03-28,Customer Cancelled,0,446.43,0.0,Individual,Mass Market,Dubai
REN-0005894,POL-009307,CUST-04711,PROD017,2025-05-27,2025-06-25,Renewed,1,1581.47,1698.1,Individual,Affluent,Dubai
REN-0005895,POL-009309,CUST-04712,PROD019,2020-11-17,2020-11-23,Renewed,1,2849.07,3242.34,Individual,Mass Market,Ajman
REN-0005896,POL-009310,CUST-04713,PROD021,2020-10-18,2020-10-20,Renewed,1,381.52,406.41,Individual,Affluent,Ras Al Khaimah
REN-0005897,POL-009312,CUST-04714,PROD014,2025-11-29,2025-12-01,Renewed,1,4566.99,5013.05,SME,SME,Dubai
REN-0005898,POL-009319,CUST-04717,PROD022,2024-08-30,2024-08-20,Renewed,1,928.55,1062.96,Individual,Mass Market,Abu Dhabi
REN-0005899,POL-009320,CUST-04717,PROD018,2026-04-25,2026-05-16,Renewed,1,2618.66,2805.63,Individual,Mass Market,Abu Dhabi
REN-0005900,POL-009322,CUST-04718,PROD009,2022-01-06,2022-01-01,Renewed,1,22309.33,24315.51,Corporate,Corporate,Dubai
REN-0005901,POL-009323,CUST-04718,PROD006,2020-10-21,2020-11-01,Renewed,1,41731.4,45594.37,Corporate,Corporate,Dubai
REN-0005902,POL-009324,CUST-04719,PROD017,2022-03-27,2022-03-19,Renewed,1,1777.91,1844.89,Individual,Mass Market,Abu Dhabi
REN-0005903,POL-009335,CUST-04724,PROD018,2025-06-29,2025-06-19,Renewed,1,1341.21,1477.52,Individual,Mass Market,Abu Dhabi
REN-0005904,POL-009337,CUST-04725,PROD019,2022-09-07,2022-09-11,Renewed,1,3625.74,4098.42,Individual,High Net Worth,Fujairah
REN-0005905,POL-009342,CUST-04728,PROD008,2026-06-09,2026-06-11,Renewed,1,14673.9,15643.47,SME,SME,Dubai
REN-0005906,POL-009345,CUST-04730,PROD019,2021-12-02,2021-12-13,Renewed,1,4223.15,4706.67,Individual,Mass Market,Ras Al Khaimah
REN-0005907,POL-009348,CUST-04732,PROD020,2025-09-21,2025-10-17,Renewed,1,2250.08,2424.2,Individual,Mass Market,Dubai
REN-0005908,POL-009350,CUST-04733,PROD024,2024-04-14,2024-04-13,Renewed,1,14499.0,16454.49,SME,SME,Sharjah
REN-0005909,POL-009351,CUST-04733,PROD007,2023-10-04,2023-10-21,Renewed,1,7207.47,8234.79,SME,SME,Sharjah
REN-0005910,POL-009352,CUST-04734,PROD010,2022-02-21,2022-02-16,Renewed,1,11636.03,12214.14,Corporate,Corporate,Abu Dhabi
REN-0005911,POL-009353,CUST-04734,PROD006,2026-05-25,2026-05-25,Renewed,1,47303.04,53528.31,Corporate,Corporate,Abu Dhabi
REN-0005912,POL-009354,CUST-04734,PROD004,2021-05-09,2021-05-13,Lost to Competitor,0,34609.02,0.0,Corporate,Corporate,Abu Dhabi
REN-0005913,POL-009358,CUST-04737,PROD025,2023-09-11,2023-09-10,Renewed,1,279.54,318.8,Individual,Mass Market,Abu Dhabi
REN-0005914,POL-009359,CUST-04737,PROD023,2023-05-17,2023-05-16,Renewed,1,445.16,471.65,Individual,Mass Market,Abu Dhabi
REN-0005915,POL-009362,CUST-04739,PROD023,2026-01-25,2026-02-20,Renewed,1,804.52,909.54,Individual,Mass Market,Fujairah
REN-0005916,POL-009363,CUST-04740,PROD025,2025-09-22,2025-09-25,Customer Cancelled,0,479.13,0.0,Individual,Mass Market,Dubai
REN-0005917,POL-009364,CUST-04740,PROD016,2026-07-13,2026-07-10,Renewed,1,527.67,554.22,Individual,Mass Market,Dubai
REN-0005918,POL-009365,CUST-04741,PROD025,2023-02-15,2023-03-04,Renewed,1,373.61,402.77,Individual,Affluent,Dubai
REN-0005919,POL-009366,CUST-04741,PROD022,2022-09-12,2022-09-19,Not Renewed,0,814.94,0.0,Individual,Affluent,Dubai
REN-0005920,POL-009367,CUST-04742,PROD022,2026-03-22,2026-03-15,Renewed,1,785.61,888.68,Individual,Mass Market,Ajman
REN-0005921,POL-009368,CUST-04743,PROD018,2023-12-26,2023-12-21,Renewed,1,3022.35,3248.09,Individual,Mass Market,Dubai
REN-0005922,POL-009369,CUST-04743,PROD021,2026-08-09,2026-08-09,Renewed,1,192.38,205.1,Individual,Mass Market,Dubai
REN-0005923,POL-009370,CUST-04743,PROD022,2026-07-03,2026-07-18,Lost to Competitor,0,602.1,0.0,Individual,Mass Market,Dubai
REN-0005924,POL-009371,CUST-04744,PROD001,2025-06-08,2025-07-03,Renewed,1,10841.15,11823.1,Corporate,Corporate,Abu Dhabi
REN-0005925,POL-009372,CUST-04744,PROD004,2025-11-17,2025-11-29,Not Renewed,0,27717.14,0.0,Corporate,Corporate,Abu Dhabi
REN-0005926,POL-009373,CUST-04744,PROD009,2026-05-30,2026-05-28,Renewed,1,11319.6,12081.23,Corporate,Corporate,Abu Dhabi
REN-0005927,POL-009375,CUST-04744,PROD003,2026-02-04,2026-02-22,Renewed,1,18801.9,20833.6,Corporate,Corporate,Abu Dhabi
REN-0005928,POL-009378,CUST-04746,PROD016,2025-10-27,2025-10-24,Renewed,1,699.84,745.7,Individual,Mass Market,Abu Dhabi
REN-0005929,POL-009379,CUST-04747,PROD025,2022-09-21,2022-09-28,Renewed,1,514.98,559.53,Individual,Mass Market,Fujairah
REN-0005930,POL-009380,CUST-04748,PROD019,2020-12-31,2020-12-24,Renewed,1,1460.39,1568.87,Individual,Mass Market,Abu Dhabi
REN-0005931,POL-009381,CUST-04748,PROD021,2021-01-07,2020-12-28,Renewed,1,472.24,498.59,Individual,Mass Market,Abu Dhabi
REN-0005932,POL-009382,CUST-04749,PROD021,2023-12-22,2024-01-13,Lost to Competitor,0,446.27,0.0,Individual,Mass Market,Dubai
REN-0005933,POL-009383,CUST-04749,PROD023,2025-07-29,2025-08-18,Not Renewed,0,1290.13,0.0,Individual,Mass Market,Dubai
REN-0005934,POL-009384,CUST-04750,PROD013,2025-01-05,2025-01-09,Renewed,1,6318.99,6873.13,SME,SME,Sharjah
REN-0005935,POL-009386,CUST-04750,PROD012,2025-06-15,2025-06-26,Renewed,1,2974.98,3223.61,SME,SME,Sharjah
REN-0005936,POL-009387,CUST-04751,PROD020,2024-10-28,2024-11-10,Renewed,1,1868.32,2100.84,Individual,Mass Market,Ajman
REN-0005937,POL-009388,CUST-04752,PROD022,2025-10-26,2025-10-22,Renewed,1,857.57,925.17,Individual,Mass Market,Dubai
REN-0005938,POL-009390,CUST-04753,PROD020,2026-07-02,2026-07-07,Renewed,1,2732.45,3037.46,Individual,Mass Market,Abu Dhabi
REN-0005939,POL-009391,CUST-04754,PROD020,2026-06-10,2026-06-30,Renewed,1,1611.47,1678.76,Individual,Mass Market,Fujairah
REN-0005940,POL-009394,CUST-04755,PROD008,2025-10-21,2025-11-14,Renewed,1,3172.54,3328.99,SME,SME,Dubai
REN-0005941,POL-009395,CUST-04756,PROD012,2024-05-12,2024-05-31,Renewed,1,3196.66,3535.65,SME,SME,Dubai
REN-0005942,POL-009397,CUST-04757,PROD022,2025-03-14,2025-03-22,Renewed,1,913.56,984.12,Individual,Mass Market,Abu Dhabi
REN-0005943,POL-009398,CUST-04758,PROD007,2022-05-17,2022-06-14,Renewed,1,3665.62,3882.12,SME,SME,Dubai
REN-0005944,POL-009399,CUST-04758,PROD024,2021-05-28,2021-06-16,Renewed,1,10061.23,10807.57,SME,SME,Dubai
REN-0005945,POL-009400,CUST-04758,PROD014,2025-09-09,2025-09-23,Renewed,1,5277.1,5769.41,SME,SME,Dubai
REN-0005946,POL-009401,CUST-04758,PROD012,2023-12-18,2024-01-06,Renewed,1,1964.22,2060.81,SME,SME,Dubai
REN-0005947,POL-009402,CUST-04759,PROD023,2025-12-15,2026-01-10,Renewed,1,815.48,929.72,Individual,Mass Market,Fujairah
REN-0005948,POL-009403,CUST-04760,PROD003,2024-10-04,2024-10-01,Renewed,1,10073.45,10862.68,Corporate,Corporate,Fujairah
REN-0005949,POL-009404,CUST-04760,PROD004,2020-11-02,2020-11-13,Not Renewed,0,47191.06,0.0,Corporate,Corporate,Fujairah
REN-0005950,POL-009405,CUST-04760,PROD005,2025-03-14,2025-04-04,Renewed,1,49968.82,51476.48,Corporate,Corporate,Fujairah
REN-0005951,POL-009406,CUST-04760,PROD001,2026-03-08,2026-02-26,Renewed,1,19708.6,22448.36,Corporate,Corporate,Fujairah
REN-0005952,POL-009407,CUST-04760,PROD006,2026-06-15,2026-07-14,Renewed,1,44206.54,45755.21,Corporate,Corporate,Fujairah
REN-0005953,POL-009408,CUST-04761,PROD023,2023-10-15,2023-11-05,Renewed,1,390.56,436.62,Individual,Affluent,Dubai
REN-0005954,POL-009409,CUST-04762,PROD010,2025-04-21,2025-04-16,Renewed,1,16657.31,17599.52,Corporate,Corporate,Ajman
REN-0005955,POL-009410,CUST-04762,PROD001,2023-06-27,2023-06-27,Lost to Competitor,0,17477.62,0.0,Corporate,Corporate,Ajman
REN-0005956,POL-009411,CUST-04762,PROD006,2023-08-23,2023-09-03,Renewed,1,43968.53,49662.61,Corporate,Corporate,Ajman
REN-0005957,POL-009412,CUST-04762,PROD005,2023-01-03,2023-01-13,Customer Cancelled,0,34175.53,0.0,Corporate,Corporate,Ajman
REN-0005958,POL-009413,CUST-04763,PROD024,2025-05-18,2025-05-21,Renewed,1,18326.04,19234.09,SME,SME,Dubai
REN-0005959,POL-009414,CUST-04763,PROD011,2025-09-24,2025-09-19,Lost to Competitor,0,5637.0,0.0,SME,SME,Dubai
REN-0005960,POL-009415,CUST-04764,PROD019,2023-04-18,2023-05-13,Renewed,1,2918.97,3235.32,Individual,Mass Market,Sharjah
REN-0005961,POL-009416,CUST-04765,PROD019,2023-12-26,2023-12-31,Renewed,1,2293.03,2529.1,Individual,Affluent,Dubai
REN-0005962,POL-009417,CUST-04765,PROD021,2021-07-07,2021-07-15,Renewed,1,525.26,585.46,Individual,Affluent,Dubai
REN-0005963,POL-009419,CUST-04766,PROD009,2025-06-29,2025-07-21,Renewed,1,31699.0,34182.93,Corporate,Corporate,Dubai
REN-0005964,POL-009422,CUST-04767,PROD011,2022-06-06,2022-06-27,Renewed,1,3023.68,3198.9,SME,SME,Abu Dhabi
REN-0005965,POL-009424,CUST-04769,PROD022,2026-04-07,2026-04-21,Renewed,1,363.55,400.71,Individual,Affluent,Fujairah
REN-0005966,POL-009425,CUST-04770,PROD019,2025-07-08,2025-07-08,Renewed,1,1523.83,1655.72,Individual,Mass Market,Dubai
REN-0005967,POL-009426,CUST-04771,PROD022,2022-11-06,2022-11-19,Renewed,1,696.75,761.62,Individual,High Net Worth,Dubai
REN-0005968,POL-009427,CUST-04771,PROD018,2022-04-07,2022-05-02,Renewed,1,2349.9,2492.93,Individual,High Net Worth,Dubai
REN-0005969,POL-009428,CUST-04772,PROD019,2020-03-12,2020-03-17,Renewed,1,1885.48,1983.21,Individual,Mass Market,Abu Dhabi
REN-0005970,POL-009429,CUST-04772,PROD017,2023-07-11,2023-07-26,Renewed,1,2146.55,2384.48,Individual,Mass Market,Abu Dhabi
REN-0005971,POL-009430,CUST-04773,PROD022,2025-12-10,2025-12-20,Renewed,1,416.66,469.9,Individual,High Net Worth,Dubai
REN-0005972,POL-009431,CUST-04773,PROD018,2025-08-12,2025-08-13,Renewed,1,2098.97,2250.05,Individual,High Net Worth,Dubai
REN-0005973,POL-009432,CUST-04774,PROD013,2026-04-02,2026-05-02,Renewed,1,15976.09,17398.21,SME,SME,Ajman
REN-0005974,POL-009433,CUST-04774,PROD011,2024-01-14,2024-02-08,Renewed,1,3015.61,3212.16,SME,SME,Ajman
REN-0005975,POL-009437,CUST-04776,PROD011,2021-07-29,2021-07-20,Renewed,1,6754.78,7448.73,SME,SME,Sharjah
REN-0005976,POL-009438,CUST-04776,PROD024,2025-02-06,2025-03-02,Renewed,1,16215.83,18558.24,SME,SME,Sharjah
REN-0005977,POL-009440,CUST-04776,PROD013,2024-07-28,2024-08-19,Renewed,1,9474.07,9920.46,SME,SME,Sharjah
REN-0005978,POL-009443,CUST-04778,PROD019,2025-06-14,2025-06-30,Renewed,1,2263.61,2507.65,Individual,Mass Market,Abu Dhabi
REN-0005979,POL-009444,CUST-04779,PROD020,2025-11-11,2025-11-22,Renewed,1,1049.16,1142.74,Individual,Mass Market,Abu Dhabi
REN-0005980,POL-009446,CUST-04780,PROD018,2025-05-27,2025-05-28,Renewed,1,1547.99,1627.06,Individual,Mass Market,Sharjah
REN-0005981,POL-009448,CUST-04782,PROD021,2021-08-18,2021-08-24,Not Renewed,0,335.58,0.0,Individual,Affluent,Abu Dhabi
REN-0005982,POL-009449,CUST-04782,PROD017,2026-02-10,2026-02-12,Lost to Competitor,0,2211.16,0.0,Individual,Affluent,Abu Dhabi
REN-0005983,POL-009450,CUST-04783,PROD025,2023-05-08,2023-05-05,Renewed,1,308.3,336.47,Individual,Mass Market,Abu Dhabi
REN-0005984,POL-009451,CUST-04783,PROD023,2022-08-05,2022-07-29,Renewed,1,311.06,337.28,Individual,Mass Market,Abu Dhabi
REN-0005985,POL-009453,CUST-04785,PROD025,2024-10-09,2024-10-01,Renewed,1,167.29,175.23,Individual,Mass Market,Ras Al Khaimah
REN-0005986,POL-009455,CUST-04786,PROD017,2026-07-07,2026-07-20,Renewed,1,1097.24,1150.92,Individual,Mass Market,Abu Dhabi
REN-0005987,POL-009456,CUST-04786,PROD023,2026-02-04,2026-01-26,Renewed,1,377.92,425.17,Individual,Mass Market,Abu Dhabi
REN-0005988,POL-009458,CUST-04787,PROD014,2026-07-18,2026-07-19,Renewed,1,3376.17,3715.43,SME,SME,Sharjah
REN-0005989,POL-009459,CUST-04788,PROD013,2020-10-02,2020-10-05,Renewed,1,15689.35,17638.37,SME,SME,Abu Dhabi
REN-0005990,POL-009460,CUST-04788,PROD011,2021-12-31,2022-01-05,Renewed,1,7354.37,7948.54,SME,SME,Abu Dhabi
REN-0005991,POL-009461,CUST-04789,PROD016,2022-06-08,2022-07-01,Renewed,1,1714.71,1921.02,Individual,Mass Market,Abu Dhabi
REN-0005992,POL-009462,CUST-04789,PROD018,2023-04-16,2023-04-12,Renewed,1,2579.66,2945.09,Individual,Mass Market,Abu Dhabi
REN-0005993,POL-009463,CUST-04790,PROD025,2026-02-19,2026-02-15,Renewed,1,303.07,344.35,Individual,Mass Market,Abu Dhabi
REN-0005994,POL-009464,CUST-04791,PROD021,2023-12-13,2023-12-13,Customer Cancelled,0,661.02,0.0,Individual,Mass Market,Abu Dhabi
REN-0005995,POL-009470,CUST-04793,PROD019,2025-03-08,2025-03-14,Renewed,1,4318.07,4819.42,Individual,Mass Market,Umm Al Quwain
REN-0005996,POL-009471,CUST-04793,PROD022,2024-11-10,2024-11-27,Renewed,1,345.69,363.33,Individual,Mass Market,Umm Al Quwain
REN-0005997,POL-009472,CUST-04794,PROD017,2024-11-16,2024-11-27,Renewed,1,1005.7,1053.99,Individual,Affluent,Sharjah
REN-0005998,POL-009473,CUST-04795,PROD021,2023-06-15,2023-07-05,Lost to Competitor,0,420.85,0.0,Individual,Mass Market,Dubai
REN-0005999,POL-009479,CUST-04798,PROD012,2026-07-23,2026-07-26,Not Renewed,0,3431.35,0.0,SME,SME,Ras Al Khaimah
REN-0006000,POL-009481,CUST-04800,PROD018,2023-01-21,2023-01-13,Renewed,1,2844.28,3126.47,Individual,Affluent,Ajman
REN-0006001,POL-009482,CUST-04800,PROD021,2020-12-11,2021-01-02,Renewed,1,679.8,759.17,Individual,Affluent,Ajman
REN-0006002,POL-009483,CUST-04801,PROD020,2025-02-13,2025-02-12,Renewed,1,896.26,988.32,Individual,Affluent,Sharjah
REN-0006003,POL-009485,CUST-04801,PROD022,2025-03-13,2025-03-31,Renewed,1,480.1,536.56,Individual,Affluent,Sharjah
REN-0006004,POL-009486,CUST-04802,PROD023,2025-12-17,2026-01-09,Renewed,1,472.7,538.85,Individual,Affluent,Dubai
REN-0006005,POL-009488,CUST-04803,PROD012,2024-01-11,2024-01-18,Renewed,1,2970.15,3221.55,SME,SME,Abu Dhabi
REN-0006006,POL-009489,CUST-04804,PROD025,2021-09-06,2021-09-28,Renewed,1,302.55,336.75,Individual,Mass Market,Dubai
REN-0006007,POL-009490,CUST-04804,PROD021,2021-06-19,2021-07-14,Renewed,1,499.74,537.17,Individual,Mass Market,Dubai
REN-0006008,POL-009494,CUST-04806,PROD020,2025-07-22,2025-08-11,Renewed,1,1692.69,1780.7,Individual,Mass Market,Dubai
REN-0006009,POL-009495,CUST-04807,PROD025,2023-02-24,2023-03-10,Renewed,1,207.31,233.42,Individual,Affluent,Dubai
REN-0006010,POL-009496,CUST-04807,PROD017,2019-10-10,2019-10-08,Renewed,1,1239.66,1362.85,Individual,Affluent,Dubai
REN-0006011,POL-009497,CUST-04808,PROD009,2025-08-08,2025-08-26,Not Renewed,0,19986.74,0.0,Corporate,Corporate,Ras Al Khaimah
REN-0006012,POL-009498,CUST-04808,PROD005,2025-03-16,2025-03-22,Renewed,1,35028.36,39933.66,Corporate,Corporate,Ras Al Khaimah
REN-0006013,POL-009499,CUST-04808,PROD010,2025-10-27,2025-10-29,Renewed,1,19025.51,20054.4,Corporate,Corporate,Ras Al Khaimah
REN-0006014,POL-009500,CUST-04808,PROD006,2024-12-24,2024-12-15,Renewed,1,46212.09,53116.45,Corporate,Corporate,Ras Al Khaimah
REN-0006015,POL-009502,CUST-04809,PROD022,2025-07-29,2025-07-22,Renewed,1,269.03,306.45,Individual,Affluent,Dubai
REN-0006016,POL-009503,CUST-04810,PROD013,2026-08-01,2026-08-01,Not Renewed,0,9699.13,0.0,SME,SME,Dubai
REN-0006017,POL-009504,CUST-04810,PROD007,2026-03-28,2026-03-30,Lost to Competitor,0,6389.78,0.0,SME,SME,Dubai
REN-0006018,POL-009505,CUST-04810,PROD014,2023-03-09,2023-04-05,Renewed,1,2503.37,2653.07,SME,SME,Dubai
REN-0006019,POL-009506,CUST-04810,PROD011,2021-04-02,2021-04-01,Renewed,1,7450.2,8111.2,SME,SME,Dubai
REN-0006020,POL-009507,CUST-04811,PROD020,2025-10-02,2025-10-31,Renewed,1,1694.77,1832.5,Individual,Mass Market,Dubai
REN-0006021,POL-009508,CUST-04812,PROD011,2026-05-17,2026-06-16,Renewed,1,3507.4,3813.81,SME,SME,Dubai
REN-0006022,POL-009509,CUST-04813,PROD018,2026-04-27,2026-04-21,Renewed,1,1987.99,2173.67,Individual,Affluent,Sharjah
REN-0006023,POL-009510,CUST-04813,PROD016,2026-08-04,2026-08-11,Renewed,1,985.04,1076.93,Individual,Affluent,Sharjah
REN-0006024,POL-009511,CUST-04814,PROD021,2025-08-20,2025-08-10,Lost to Competitor,0,717.87,0.0,Individual,Mass Market,Ajman
REN-0006025,POL-009512,CUST-04814,PROD017,2026-03-30,2026-03-23,Renewed,1,1434.64,1599.98,Individual,Mass Market,Ajman
REN-0006026,POL-009519,CUST-04817,PROD011,2022-01-24,2022-02-10,Lost to Competitor,0,3598.04,0.0,SME,SME,Dubai
REN-0006027,POL-009520,CUST-04817,PROD008,2021-05-10,2021-05-18,Renewed,1,5102.04,5811.2,SME,SME,Dubai
REN-0006028,POL-009521,CUST-04817,PROD024,2024-12-06,2024-12-31,Renewed,1,7287.0,7855.66,SME,SME,Dubai
REN-0006029,POL-009525,CUST-04819,PROD013,2023-12-28,2024-01-03,Renewed,1,14969.51,15550.74,SME,SME,Dubai
REN-0006030,POL-009526,CUST-04819,PROD007,2024-06-24,2024-06-19,Renewed,1,2137.19,2294.36,SME,SME,Dubai
REN-0006031,POL-009527,CUST-04820,PROD020,2026-03-17,2026-04-10,Renewed,1,3978.45,4507.21,Individual,Mass Market,Dubai
REN-0006032,POL-009529,CUST-04821,PROD019,2026-07-28,2026-08-22,Renewed,1,1415.03,1464.71,Individual,Mass Market,Umm Al Quwain
REN-0006033,POL-009532,CUST-04824,PROD021,2021-08-17,2021-08-16,Renewed,1,532.87,554.92,Individual,Mass Market,Abu Dhabi
REN-0006034,POL-009533,CUST-04825,PROD018,2023-03-21,2023-04-18,Renewed,1,2391.26,2504.15,Individual,Affluent,Dubai
REN-0006035,POL-009534,CUST-04825,PROD022,2023-10-15,2023-11-01,Not Renewed,0,566.64,0.0,Individual,Affluent,Dubai
REN-0006036,POL-009538,CUST-04827,PROD017,2025-07-09,2025-07-15,Renewed,1,2481.16,2764.0,Individual,Mass Market,Dubai
REN-0006037,POL-009539,CUST-04828,PROD023,2023-07-03,2023-07-28,Renewed,1,420.65,457.95,Individual,Mass Market,Dubai
REN-0006038,POL-009540,CUST-04828,PROD022,2023-11-07,2023-11-24,Renewed,1,449.04,480.95,Individual,Mass Market,Dubai
REN-0006039,POL-009542,CUST-04829,PROD025,2026-05-10,2026-05-07,Not Renewed,0,485.79,0.0,Individual,Mass Market,Dubai
REN-0006040,POL-009543,CUST-04830,PROD017,2024-07-11,2024-07-06,Renewed,1,1078.65,1209.0,Individual,Mass Market,Dubai
REN-0006041,POL-009544,CUST-04831,PROD014,2025-05-01,2025-05-31,Renewed,1,6685.65,6896.0,SME,SME,Dubai
REN-0006042,POL-009545,CUST-04832,PROD014,2025-11-03,2025-11-24,Renewed,1,9309.53,10380.99,SME,SME,Sharjah
REN-0006043,POL-009546,CUST-04832,PROD013,2025-12-16,2025-12-21,Renewed,1,7094.7,7756.59,SME,SME,Sharjah
REN-0006044,POL-009547,CUST-04832,PROD007,2026-04-16,2026-05-09,Renewed,1,6942.11,7576.06,SME,SME,Sharjah
REN-0006045,POL-009548,CUST-04833,PROD020,2024-03-10,2024-03-07,Not Renewed,0,1872.08,0.0,Individual,Mass Market,Dubai
REN-0006046,POL-009551,CUST-04834,PROD020,2026-01-06,2026-01-10,Renewed,1,2434.75,2668.49,Individual,Affluent,Ras Al Khaimah
REN-0006047,POL-009552,CUST-04835,PROD016,2025-04-05,2025-04-30,Renewed,1,784.5,892.66,Individual,Mass Market,Sharjah
REN-0006048,POL-009553,CUST-04835,PROD025,2023-10-25,2023-11-21,Renewed,1,356.17,397.73,Individual,Mass Market,Sharjah
REN-0006049,POL-009557,CUST-04838,PROD016,2021-07-09,2021-07-26,Renewed,1,1003.31,1114.35,Individual,High Net Worth,Abu Dhabi
REN-0006050,POL-009558,CUST-04838,PROD022,2022-09-22,2022-09-13,Lost to Competitor,0,1052.56,0.0,Individual,High Net Worth,Abu Dhabi
REN-0006051,POL-009559,CUST-04839,PROD018,2023-05-05,2023-04-29,Not Renewed,0,1931.69,0.0,Individual,Affluent,Umm Al Quwain
REN-0006052,POL-009560,CUST-04839,PROD020,2025-02-18,2025-03-02,Renewed,1,1774.57,1991.56,Individual,Affluent,Umm Al Quwain
REN-0006053,POL-009561,CUST-04840,PROD019,2025-09-21,2025-09-18,Renewed,1,5897.11,6305.94,Individual,High Net Worth,Abu Dhabi
REN-0006054,POL-009562,CUST-04840,PROD020,2025-08-30,2025-09-23,Renewed,1,1714.74,1825.93,Individual,High Net Worth,Abu Dhabi
REN-0006055,POL-009563,CUST-04840,PROD018,2023-11-23,2023-12-07,Renewed,1,1858.72,2072.0,Individual,High Net Worth,Abu Dhabi
REN-0006056,POL-009564,CUST-04841,PROD010,2025-05-12,2025-06-03,Renewed,1,17039.93,19000.24,Corporate,Corporate,Dubai
REN-0006057,POL-009565,CUST-04841,PROD002,2026-06-06,2026-06-01,Renewed,1,13700.63,14845.0,Corporate,Corporate,Dubai
REN-0006058,POL-009567,CUST-04841,PROD006,2026-01-19,2026-02-07,Renewed,1,22163.72,23976.02,Corporate,Corporate,Dubai
REN-0006059,POL-009568,CUST-04842,PROD004,2024-07-13,2024-07-29,Renewed,1,22473.92,25081.83,Corporate,Corporate,Ras Al Khaimah
REN-0006060,POL-009569,CUST-04842,PROD015,2026-01-01,2026-01-11,Lost to Competitor,0,43186.28,0.0,Corporate,Corporate,Ras Al Khaimah
REN-0006061,POL-009571,CUST-04842,PROD009,2020-08-05,2020-08-09,Renewed,1,9952.02,11269.32,Corporate,Corporate,Ras Al Khaimah
REN-0006062,POL-009572,CUST-04843,PROD023,2023-08-05,2023-08-14,Renewed,1,786.58,886.66,Individual,Mass Market,Abu Dhabi
REN-0006063,POL-009573,CUST-04843,PROD022,2022-01-17,2022-01-21,Not Renewed,0,310.12,0.0,Individual,Mass Market,Abu Dhabi
REN-0006064,POL-009574,CUST-04844,PROD022,2025-10-27,2025-10-28,Renewed,1,390.88,448.94,Individual,Affluent,Dubai
REN-0006065,POL-009575,CUST-04845,PROD018,2026-08-02,2026-08-20,Renewed,1,2855.41,3143.58,Individual,Mass Market,Ajman
REN-0006066,POL-009576,CUST-04846,PROD023,2026-07-05,2026-06-29,Renewed,1,800.41,851.66,Individual,Mass Market,Dubai
REN-0006067,POL-009577,CUST-04846,PROD019,2026-04-14,2026-04-29,Renewed,1,3130.68,3320.01,Individual,Mass Market,Dubai
REN-0006068,POL-009578,CUST-04846,PROD016,2026-02-27,2026-02-21,Renewed,1,1735.52,1953.48,Individual,Mass Market,Dubai
REN-0006069,POL-009579,CUST-04847,PROD006,2025-12-17,2026-01-06,Renewed,1,29637.57,33478.83,Corporate,Corporate,Dubai
REN-0006070,POL-009581,CUST-04847,PROD005,2025-11-19,2025-11-16,Renewed,1,55136.75,57245.93,Corporate,Corporate,Dubai
REN-0006071,POL-009582,CUST-04848,PROD023,2024-10-23,2024-11-19,Renewed,1,340.69,385.54,Individual,Mass Market,Sharjah
REN-0006072,POL-009583,CUST-04849,PROD008,2022-03-27,2022-03-24,Lost to Competitor,0,6150.51,0.0,SME,SME,Dubai
