Lead_ID,Customer_ID,Lead_Date,Lead_Source,Product_Interest,Lead_Status,Quoted_Premium,Converted_Flag,Lead_Year
LEAD-00001460,CUST-06555,2026-08-08,Website,Life Insurance,Contacted,16596.16,0,2026
LEAD-00001461,CUST-17503,2025-02-09,Referral,Travel Insurance,Contacted,8076.58,0,2025
LEAD-00001462,CUST-24489,2026-02-03,Social Media,Life Insurance,Qualified,22738.41,0,2026
LEAD-00001463,CUST-14548,2024-10-20,Referral,Car Insurance,Lost,14341.26,0,2024
LEAD-00001464,CUST-07608,2024-05-22,Bank Partner,Health Insurance,Quoted,1280.87,0,2024
LEAD-00001465,CUST-14926,2024-07-05,Email Campaign,Home Insurance,Contacted,17023.72,0,2024
LEAD-00001466,CUST-02551,2024-02-26,Insurance Broker,Travel Insurance,Contacted,6471.39,0,2024
LEAD-00001467,CUST-20896,2026-03-21,Insurance Broker,Motor Fleet Insurance,Contacted,10330.23,0,2026
LEAD-00001468,CUST-08253,2026-04-13,Insurance Broker,Business Insurance,New,15389.42,0,2026
LEAD-00001469,CUST-10483,2025-04-30,Bank Partner,Life Insurance,Contacted,21421.2,0,2025
LEAD-00001470,CUST-13834,2024-02-05,Branch,Car Insurance,Qualified,23571.3,0,2024
LEAD-00001471,CUST-16410,2025-03-26,Bank Partner,Travel Insurance,Quoted,1070.02,0,2025
LEAD-00001472,CUST-13768,2024-03-08,Website,Life Insurance,New,24018.58,0,2024
LEAD-00001473,CUST-03084,2026-08-15,Website,Cyber Security Insurance,Contacted,12172.01,0,2026
LEAD-00001474,CUST-09692,2025-03-18,Branch,Travel Insurance,Lost,666.95,0,2025
LEAD-00001475,CUST-03515,2026-06-28,Bank Partner,Home Insurance,Quoted,11059.05,0,2026
LEAD-00001476,CUST-21409,2024-06-13,Google Ads,SME Insurance,Contacted,14012.45,0,2024
LEAD-00001477,CUST-03964,2024-04-21,Insurance Broker,Motor Fleet Insurance,Contacted,3803.56,0,2024
LEAD-00001478,CUST-11529,2025-10-28,Email Campaign,Home Insurance,Quoted,23779.98,0,2025
LEAD-00001479,CUST-13407,2026-06-03,Social Media,Business Insurance,Converted,11250.01,1,2026
LEAD-00001480,CUST-07934,2025-07-02,Insurance Broker,Life Insurance,New,5018.98,0,2025
LEAD-00001481,CUST-20734,2023-12-31,Insurance Broker,Motor Fleet Insurance,New,20088.94,0,2023
LEAD-00001482,CUST-12743,2025-10-07,Insurance Broker,Health Insurance,Quoted,17213.9,0,2025
LEAD-00001483,CUST-02576,2024-01-09,Branch,Car Insurance,Qualified,8476.1,0,2024
LEAD-00001484,CUST-00066,2026-03-02,Website,Life Insurance,New,13386.9,0,2026
LEAD-00001485,CUST-07442,2024-12-27,Google Ads,Motor Fleet Insurance,New,8652.06,0,2024
LEAD-00001486,CUST-17822,2025-06-13,Social Media,Motor Fleet Insurance,Converted,6070.14,1,2025
LEAD-00001487,CUST-24969,2026-01-24,Insurance Broker,Travel Insurance,Qualified,19827.89,0,2026
LEAD-00001488,CUST-24918,2026-04-05,Website,Motor Fleet Insurance,Quoted,10282.47,0,2026
LEAD-00001489,CUST-21712,2023-11-18,Website,Life Insurance,New,13913.19,0,2023
LEAD-00001490,CUST-07045,2025-05-19,Website,Cyber Security Insurance,Converted,9338.21,1,2025
LEAD-00001491,CUST-10427,2024-05-19,Referral,Home Insurance,New,23592.61,0,2024
LEAD-00001492,CUST-10058,2023-09-23,Website,Travel Insurance,Qualified,12437.76,0,2023
LEAD-00001493,CUST-22097,2026-02-22,Google Ads,Business Insurance,New,17232.8,0,2026
LEAD-00001494,CUST-16227,2025-09-01,Social Media,Home Insurance,Quoted,5212.63,0,2025
LEAD-00001495,CUST-07059,2024-05-15,Referral,Motor Fleet Insurance,Contacted,6129.4,0,2024
LEAD-00001496,CUST-00563,2025-04-12,Google Ads,Motor Fleet Insurance,Converted,7579.46,1,2025
LEAD-00001497,CUST-16619,2024-05-14,Branch,Cyber Security Insurance,Contacted,23422.3,0,2024
LEAD-00001498,CUST-14458,2024-03-07,Website,Business Insurance,Qualified,8574.71,0,2024
LEAD-00001499,CUST-19185,2024-03-13,Website,Cyber Security Insurance,Quoted,17318.3,0,2024
LEAD-00001500,CUST-14416,2025-04-23,Social Media,Life Insurance,Lost,3039.73,0,2025
LEAD-00001501,CUST-17125,2025-10-01,Insurance Broker,SME Insurance,New,4598.06,0,2025
LEAD-00001502,CUST-07992,2025-06-29,Insurance Broker,Car Insurance,Contacted,2921.3,0,2025
LEAD-00001503,CUST-02771,2024-07-26,Website,Business Insurance,New,6455.33,0,2024
LEAD-00001504,CUST-00271,2024-08-07,Insurance Broker,Business Insurance,Qualified,411.26,0,2024
LEAD-00001505,CUST-23384,2026-03-20,Insurance Broker,Travel Insurance,Quoted,19879.77,0,2026
LEAD-00001506,CUST-22916,2024-06-21,Google Ads,Health Insurance,Quoted,903.34,0,2024
LEAD-00001507,CUST-19341,2025-01-27,Referral,Life Insurance,Contacted,14894.54,0,2025
LEAD-00001508,CUST-23999,2024-06-04,Bank Partner,Health Insurance,Contacted,6405.97,0,2024
LEAD-00001509,CUST-11200,2024-05-22,Social Media,Cyber Security Insurance,New,8393.08,0,2024
LEAD-00001510,CUST-05493,2025-01-25,Insurance Broker,Life Insurance,New,16530.84,0,2025
LEAD-00001511,CUST-19348,2023-09-28,Insurance Broker,Motor Fleet Insurance,Quoted,4339.58,0,2023
LEAD-00001512,CUST-17592,2026-05-13,Google Ads,Car Insurance,New,5876.35,0,2026
LEAD-00001513,CUST-03719,2023-10-08,Website,Health Insurance,Converted,3450.93,1,2023
LEAD-00001514,CUST-15933,2024-07-15,Referral,Travel Insurance,Lost,17422.28,0,2024
LEAD-00001515,CUST-04188,2023-08-19,Insurance Broker,Life Insurance,Lost,17547.33,0,2023
LEAD-00001516,CUST-03881,2026-04-01,Insurance Broker,Business Insurance,Contacted,1296.15,0,2026
LEAD-00001517,CUST-12076,2024-10-23,Social Media,Life Insurance,Converted,19902.72,1,2024
LEAD-00001518,CUST-24919,2024-10-03,Branch,Health Insurance,Lost,23267.5,0,2024
LEAD-00001519,CUST-22839,2024-12-23,Bank Partner,Home Insurance,New,17496.67,0,2024
LEAD-00001520,CUST-16456,2025-03-13,Website,Travel Insurance,Converted,3410.73,1,2025
LEAD-00001521,CUST-24469,2026-07-07,Insurance Broker,Business Insurance,Qualified,3429.8,0,2026
LEAD-00001522,CUST-18602,2024-09-14,Insurance Broker,Cyber Security Insurance,New,8582.85,0,2024
LEAD-00001523,CUST-14677,2026-06-20,Insurance Broker,SME Insurance,New,22031.32,0,2026
LEAD-00001524,CUST-23087,2026-04-30,Email Campaign,Health Insurance,Quoted,20801.81,0,2026
LEAD-00001525,CUST-12971,2025-12-03,Bank Partner,Business Insurance,Contacted,22336.18,0,2025
LEAD-00001526,CUST-17862,2025-01-22,Google Ads,Cyber Security Insurance,New,6064.89,0,2025
LEAD-00001527,CUST-06278,2025-06-21,Insurance Broker,Health Insurance,Quoted,24206.2,0,2025
LEAD-00001528,CUST-11089,2025-07-14,Website,Life Insurance,New,11094.73,0,2025
LEAD-00001529,CUST-02846,2024-08-27,Insurance Broker,Health Insurance,Qualified,4517.78,0,2024
LEAD-00001530,CUST-11160,2026-01-01,Social Media,Life Insurance,Qualified,4515.73,0,2026
LEAD-00001531,CUST-14707,2024-11-02,Bank Partner,Business Insurance,Lost,8531.07,0,2024
LEAD-00001532,CUST-17772,2026-02-18,Branch,Business Insurance,Lost,18732.48,0,2026
LEAD-00001533,CUST-08563,2024-03-29,Website,Cyber Security Insurance,Converted,9364.73,1,2024
LEAD-00001534,CUST-05290,2025-08-06,Insurance Broker,SME Insurance,Converted,21314.23,1,2025
LEAD-00001535,CUST-13861,2025-01-28,Google Ads,Business Insurance,Qualified,8798.66,0,2025
LEAD-00001536,CUST-02348,2024-05-23,Bank Partner,Home Insurance,Converted,8159.23,1,2024
LEAD-00001537,CUST-09067,2024-01-22,Google Ads,Travel Insurance,Qualified,15870.82,0,2024
LEAD-00001538,CUST-22554,2024-11-19,Bank Partner,Cyber Security Insurance,New,24650.7,0,2024
LEAD-00001539,CUST-03232,2026-01-20,Google Ads,Business Insurance,Quoted,1881.88,0,2026
LEAD-00001540,CUST-10272,2025-02-22,Social Media,Life Insurance,Contacted,18274.35,0,2025
LEAD-00001541,CUST-03823,2026-01-21,Social Media,Travel Insurance,New,13710.28,0,2026
LEAD-00001542,CUST-09917,2023-09-13,Referral,Cyber Security Insurance,Contacted,6276.43,0,2023
LEAD-00001543,CUST-00082,2026-04-03,Email Campaign,Car Insurance,Quoted,11206.22,0,2026
LEAD-00001544,CUST-01481,2025-06-02,Google Ads,Motor Fleet Insurance,New,21131.32,0,2025
LEAD-00001545,CUST-10896,2023-10-19,Bank Partner,Cyber Security Insurance,Contacted,20147.48,0,2023
LEAD-00001546,CUST-18677,2025-10-11,Website,Life Insurance,New,5737.19,0,2025
LEAD-00001547,CUST-01042,2024-06-23,Website,Cyber Security Insurance,Converted,17024.53,1,2024
LEAD-00001548,CUST-21782,2023-11-02,Referral,Business Insurance,Qualified,3027.11,0,2023
LEAD-00001549,CUST-16408,2023-10-12,Website,Travel Insurance,New,12992.73,0,2023
LEAD-00001550,CUST-01486,2025-08-03,Social Media,Home Insurance,Converted,22495.83,1,2025
LEAD-00001551,CUST-17141,2025-04-26,Email Campaign,Car Insurance,Lost,24858.91,0,2025
LEAD-00001552,CUST-09665,2025-11-30,Website,Business Insurance,Lost,16728.47,0,2025
LEAD-00001553,CUST-18043,2026-02-10,Bank Partner,Car Insurance,Quoted,22923.79,0,2026
LEAD-00001554,CUST-03197,2025-09-09,Email Campaign,Cyber Security Insurance,Converted,1495.38,1,2025
LEAD-00001555,CUST-15596,2025-07-31,Branch,Health Insurance,Contacted,9104.97,0,2025
LEAD-00001556,CUST-12749,2026-02-18,Insurance Broker,SME Insurance,New,10832.23,0,2026
LEAD-00001557,CUST-10266,2023-10-19,Website,Home Insurance,Qualified,15661.29,0,2023
LEAD-00001558,CUST-13337,2024-10-30,Google Ads,Car Insurance,Qualified,14551.09,0,2024
LEAD-00001559,CUST-20911,2024-12-20,Google Ads,Home Insurance,Lost,18432.48,0,2024
LEAD-00001560,CUST-15201,2024-02-12,Referral,Cyber Security Insurance,Quoted,10131.95,0,2024
LEAD-00001561,CUST-24207,2024-01-17,Email Campaign,Car Insurance,Qualified,10318.8,0,2024
LEAD-00001562,CUST-07148,2025-12-25,Insurance Broker,SME Insurance,Converted,4512.1,1,2025
LEAD-00001563,CUST-16703,2026-02-16,Referral,Home Insurance,Qualified,13688.22,0,2026
LEAD-00001564,CUST-06058,2026-01-31,Website,Motor Fleet Insurance,Lost,11266.51,0,2026
LEAD-00001565,CUST-13278,2024-02-28,Social Media,Life Insurance,Lost,6919.88,0,2024
LEAD-00001566,CUST-23285,2024-12-04,Website,Home Insurance,Contacted,4218.34,0,2024
LEAD-00001567,CUST-23881,2024-12-12,Social Media,Car Insurance,Converted,3706.01,1,2024
LEAD-00001568,CUST-19561,2026-08-01,Referral,Life Insurance,New,18499.09,0,2026
LEAD-00001569,CUST-05791,2023-09-12,Bank Partner,Travel Insurance,New,9360.11,0,2023
LEAD-00001570,CUST-07233,2025-07-25,Google Ads,Travel Insurance,Quoted,21572.44,0,2025
LEAD-00001571,CUST-10568,2025-09-30,Insurance Broker,Motor Fleet Insurance,Qualified,4123.95,0,2025
LEAD-00001572,CUST-11311,2024-12-25,Email Campaign,Car Insurance,Quoted,22601.05,0,2024
LEAD-00001573,CUST-05704,2025-04-17,Branch,Travel Insurance,New,21159.68,0,2025
LEAD-00001574,CUST-24796,2024-07-06,Email Campaign,Home Insurance,Converted,20054.14,1,2024
LEAD-00001575,CUST-09305,2024-05-10,Social Media,Cyber Security Insurance,Quoted,16953.22,0,2024
LEAD-00001576,CUST-19734,2025-06-25,Insurance Broker,Life Insurance,Converted,20069.0,1,2025
LEAD-00001577,CUST-01418,2025-04-28,Insurance Broker,Cyber Security Insurance,Qualified,7103.53,0,2025
LEAD-00001578,CUST-21517,2025-05-16,Insurance Broker,Health Insurance,Contacted,23202.0,0,2025
LEAD-00001579,CUST-05121,2025-01-21,Website,Travel Insurance,New,10495.13,0,2025
LEAD-00001580,CUST-11884,2023-09-13,Insurance Broker,Health Insurance,Qualified,12130.57,0,2023
LEAD-00001581,CUST-10714,2024-09-09,Website,Business Insurance,New,22500.74,0,2024
LEAD-00001582,CUST-04360,2025-03-12,Google Ads,SME Insurance,Contacted,20325.04,0,2025
LEAD-00001583,CUST-17948,2026-07-21,Google Ads,Home Insurance,Quoted,1146.25,0,2026
LEAD-00001584,CUST-12343,2024-10-17,Website,SME Insurance,New,20261.48,0,2024
LEAD-00001585,CUST-05003,2024-01-15,Insurance Broker,Business Insurance,Quoted,10589.83,0,2024
LEAD-00001586,CUST-24086,2023-12-08,Website,SME Insurance,New,10872.08,0,2023
LEAD-00001587,CUST-18728,2025-08-28,Social Media,Business Insurance,Quoted,24082.9,0,2025
LEAD-00001588,CUST-03820,2024-09-03,Insurance Broker,Life Insurance,Qualified,8941.3,0,2024
LEAD-00001589,CUST-15958,2023-10-27,Bank Partner,Car Insurance,Contacted,12759.2,0,2023
LEAD-00001590,CUST-01627,2024-09-11,Insurance Broker,Cyber Security Insurance,Quoted,12800.25,0,2024
LEAD-00001591,CUST-11746,2025-02-02,Website,Life Insurance,Converted,13278.17,1,2025
LEAD-00001592,CUST-00509,2024-04-19,Referral,Health Insurance,Contacted,9896.72,0,2024
LEAD-00001593,CUST-19660,2024-10-01,Referral,Motor Fleet Insurance,Quoted,5579.38,0,2024
LEAD-00001594,CUST-03066,2024-02-21,Social Media,Cyber Security Insurance,Converted,12903.1,1,2024
LEAD-00001595,CUST-01812,2024-04-27,Branch,Health Insurance,New,2518.7,0,2024
LEAD-00001596,CUST-08917,2024-12-01,Insurance Broker,SME Insurance,Contacted,6061.32,0,2024
LEAD-00001597,CUST-15933,2025-05-13,Insurance Broker,Home Insurance,Converted,12173.87,1,2025
LEAD-00001598,CUST-02809,2024-04-17,Insurance Broker,Travel Insurance,New,19499.2,0,2024
LEAD-00001599,CUST-10524,2025-04-28,Website,Life Insurance,Contacted,8390.89,0,2025
LEAD-00001600,CUST-02457,2023-12-08,Insurance Broker,Travel Insurance,Converted,6554.22,1,2023
LEAD-00001601,CUST-20340,2024-02-06,Insurance Broker,Travel Insurance,Converted,3441.38,1,2024
LEAD-00001602,CUST-19337,2023-09-10,Social Media,SME Insurance,Qualified,1215.18,0,2023
LEAD-00001603,CUST-21184,2023-10-21,Google Ads,Travel Insurance,Contacted,19389.99,0,2023
LEAD-00001604,CUST-15276,2024-03-25,Bank Partner,Home Insurance,Contacted,16573.73,0,2024
LEAD-00001605,CUST-17199,2024-06-16,Insurance Broker,Life Insurance,New,3105.61,0,2024
LEAD-00001606,CUST-16570,2025-11-28,Branch,Business Insurance,Quoted,9102.75,0,2025
LEAD-00001607,CUST-06164,2024-11-22,Google Ads,Health Insurance,New,12072.53,0,2024
LEAD-00001608,CUST-19155,2024-12-09,Branch,Cyber Security Insurance,Converted,10546.74,1,2024
LEAD-00001609,CUST-02181,2023-09-23,Google Ads,SME Insurance,Qualified,21189.9,0,2023
LEAD-00001610,CUST-15532,2025-10-31,Website,Home Insurance,Quoted,9123.88,0,2025
LEAD-00001611,CUST-17568,2025-12-19,Website,Cyber Security Insurance,Lost,3441.41,0,2025
LEAD-00001612,CUST-24279,2023-09-03,Google Ads,Business Insurance,Converted,14710.52,1,2023
LEAD-00001613,CUST-11699,2025-09-18,Referral,Business Insurance,Qualified,23606.06,0,2025
LEAD-00001614,CUST-11367,2023-12-30,Insurance Broker,Travel Insurance,Converted,19648.42,1,2023
LEAD-00001615,CUST-24180,2025-04-25,Google Ads,Health Insurance,New,18391.63,0,2025
LEAD-00001616,CUST-00531,2024-06-21,Branch,Travel Insurance,New,13281.81,0,2024
LEAD-00001617,CUST-09229,2026-05-20,Insurance Broker,Cyber Security Insurance,Contacted,1892.92,0,2026
LEAD-00001618,CUST-14254,2024-08-01,Website,Cyber Security Insurance,Converted,20657.25,1,2024
LEAD-00001619,CUST-04622,2024-12-27,Website,Life Insurance,Qualified,17388.62,0,2024
LEAD-00001620,CUST-10130,2025-03-23,Google Ads,Health Insurance,New,23138.88,0,2025
LEAD-00001621,CUST-04667,2024-08-31,Google Ads,Car Insurance,Lost,23477.53,0,2024
LEAD-00001622,CUST-10337,2026-07-31,Website,Cyber Security Insurance,Converted,17543.49,1,2026
LEAD-00001623,CUST-15620,2024-05-14,Social Media,Health Insurance,New,21265.14,0,2024
LEAD-00001624,CUST-14567,2024-03-15,Google Ads,Motor Fleet Insurance,New,23573.17,0,2024
LEAD-00001625,CUST-18453,2025-01-05,Website,Home Insurance,Converted,15285.97,1,2025
LEAD-00001626,CUST-08270,2024-11-06,Google Ads,Business Insurance,Lost,18387.58,0,2024
LEAD-00001627,CUST-10680,2025-11-19,Bank Partner,Cyber Security Insurance,Converted,3859.37,1,2025
LEAD-00001628,CUST-01597,2025-04-23,Insurance Broker,Life Insurance,New,21593.97,0,2025
LEAD-00001629,CUST-20283,2025-10-27,Referral,Motor Fleet Insurance,New,14979.99,0,2025
LEAD-00001630,CUST-23639,2024-10-31,Social Media,SME Insurance,Contacted,2974.75,0,2024
LEAD-00001631,CUST-07309,2025-01-18,Social Media,Health Insurance,Quoted,2473.75,0,2025
LEAD-00001632,CUST-11965,2025-03-14,Website,Health Insurance,Converted,24120.27,1,2025
LEAD-00001633,CUST-22329,2025-04-20,Website,SME Insurance,Contacted,21639.21,0,2025
LEAD-00001634,CUST-14842,2026-05-24,Social Media,SME Insurance,New,14251.03,0,2026
LEAD-00001635,CUST-02341,2024-12-26,Email Campaign,Health Insurance,Contacted,19688.4,0,2024
LEAD-00001636,CUST-07695,2024-08-11,Insurance Broker,Travel Insurance,Quoted,16639.65,0,2024
LEAD-00001637,CUST-13269,2026-03-19,Google Ads,Car Insurance,Quoted,15310.42,0,2026
LEAD-00001638,CUST-15158,2025-03-02,Social Media,Home Insurance,Quoted,17278.1,0,2025
LEAD-00001639,CUST-05532,2026-02-24,Bank Partner,Motor Fleet Insurance,Converted,11553.72,1,2026
LEAD-00001640,CUST-16159,2023-10-15,Referral,Life Insurance,Lost,20504.22,0,2023
LEAD-00001641,CUST-09489,2024-01-28,Social Media,Life Insurance,Quoted,14100.62,0,2024
LEAD-00001642,CUST-14236,2024-06-23,Google Ads,Travel Insurance,New,24449.51,0,2024
LEAD-00001643,CUST-16293,2025-05-13,Referral,Motor Fleet Insurance,Converted,14111.89,1,2025
LEAD-00001644,CUST-23024,2025-04-06,Website,Motor Fleet Insurance,Qualified,14614.55,0,2025
LEAD-00001645,CUST-05734,2024-08-28,Website,Life Insurance,New,6560.39,0,2024
LEAD-00001646,CUST-22427,2024-09-16,Insurance Broker,Life Insurance,Quoted,7032.18,0,2024
LEAD-00001647,CUST-07731,2023-08-20,Website,Motor Fleet Insurance,Qualified,20256.75,0,2023
LEAD-00001648,CUST-23614,2026-04-26,Website,Health Insurance,Contacted,6332.57,0,2026
LEAD-00001649,CUST-14867,2024-07-28,Website,Business Insurance,Converted,18472.23,1,2024
LEAD-00001650,CUST-04618,2024-02-02,Website,Business Insurance,Qualified,10601.21,0,2024
LEAD-00001651,CUST-12553,2023-10-01,Insurance Broker,Home Insurance,Lost,23210.77,0,2023
LEAD-00001652,CUST-00816,2024-03-24,Google Ads,Cyber Security Insurance,Quoted,23779.67,0,2024
LEAD-00001653,CUST-24416,2024-03-29,Referral,SME Insurance,Quoted,23622.47,0,2024
LEAD-00001654,CUST-17088,2025-04-27,Referral,Cyber Security Insurance,Qualified,6558.93,0,2025
LEAD-00001655,CUST-01165,2024-12-04,Google Ads,Motor Fleet Insurance,Converted,6875.97,1,2024
LEAD-00001656,CUST-02461,2024-10-08,Google Ads,Life Insurance,Contacted,18597.26,0,2024
LEAD-00001657,CUST-17676,2026-03-18,Google Ads,Car Insurance,Contacted,8647.86,0,2026
LEAD-00001658,CUST-19040,2025-08-11,Bank Partner,Travel Insurance,Quoted,21394.2,0,2025
LEAD-00001659,CUST-00444,2024-07-22,Insurance Broker,Health Insurance,New,15154.84,0,2024
LEAD-00001660,CUST-18792,2024-12-01,Google Ads,Home Insurance,Contacted,2430.35,0,2024
LEAD-00001661,CUST-17303,2025-05-21,Bank Partner,Business Insurance,Converted,8310.55,1,2025
LEAD-00001662,CUST-03882,2025-03-20,Branch,Car Insurance,Qualified,12478.99,0,2025
LEAD-00001663,CUST-00247,2025-06-08,Insurance Broker,SME Insurance,Contacted,1332.99,0,2025
LEAD-00001664,CUST-12187,2024-04-12,Insurance Broker,Life Insurance,Quoted,13900.15,0,2024
LEAD-00001665,CUST-07471,2025-12-06,Insurance Broker,Car Insurance,Converted,24034.33,1,2025
LEAD-00001666,CUST-15526,2026-01-23,Referral,Cyber Security Insurance,Lost,6474.97,0,2026
LEAD-00001667,CUST-10308,2026-04-05,Referral,Home Insurance,Contacted,14792.27,0,2026
LEAD-00001668,CUST-05274,2023-09-30,Insurance Broker,Travel Insurance,New,4505.65,0,2023
LEAD-00001669,CUST-08168,2024-12-17,Insurance Broker,Travel Insurance,Qualified,13741.25,0,2024
LEAD-00001670,CUST-22385,2024-01-21,Insurance Broker,Home Insurance,Qualified,4476.87,0,2024
LEAD-00001671,CUST-24234,2025-02-03,Insurance Broker,Car Insurance,Contacted,14056.05,0,2025
LEAD-00001672,CUST-15814,2025-07-10,Branch,Cyber Security Insurance,Contacted,12564.78,0,2025
LEAD-00001673,CUST-21546,2025-08-02,Social Media,Car Insurance,New,6867.61,0,2025
LEAD-00001674,CUST-06126,2023-10-03,Google Ads,Car Insurance,Contacted,5236.86,0,2023
LEAD-00001675,CUST-09946,2024-02-17,Bank Partner,Cyber Security Insurance,New,1480.65,0,2024
LEAD-00001676,CUST-13897,2024-03-26,Google Ads,Car Insurance,Quoted,11649.24,0,2024
LEAD-00001677,CUST-14456,2024-11-27,Social Media,Motor Fleet Insurance,Lost,20410.96,0,2024
LEAD-00001678,CUST-22575,2024-07-05,Google Ads,Home Insurance,Converted,12180.21,1,2024
LEAD-00001679,CUST-11931,2025-12-11,Referral,Home Insurance,New,12787.97,0,2025
LEAD-00001680,CUST-12874,2025-08-30,Email Campaign,Home Insurance,Quoted,12065.56,0,2025
LEAD-00001681,CUST-00643,2025-04-02,Social Media,Life Insurance,Quoted,19860.09,0,2025
LEAD-00001682,CUST-13772,2024-01-09,Email Campaign,Motor Fleet Insurance,Converted,393.06,1,2024
LEAD-00001683,CUST-17867,2023-11-22,Insurance Broker,Life Insurance,Contacted,19810.18,0,2023
LEAD-00001684,CUST-22206,2025-04-13,Insurance Broker,Car Insurance,Contacted,20621.59,0,2025
LEAD-00001685,CUST-23467,2024-06-27,Insurance Broker,Motor Fleet Insurance,New,2733.87,0,2024
LEAD-00001686,CUST-04180,2026-03-13,Social Media,Life Insurance,Converted,9369.19,1,2026
LEAD-00001687,CUST-24710,2024-06-19,Google Ads,Travel Insurance,Qualified,665.78,0,2024
LEAD-00001688,CUST-14678,2026-07-12,Insurance Broker,Travel Insurance,Contacted,11364.99,0,2026
LEAD-00001689,CUST-15997,2025-02-13,Social Media,Motor Fleet Insurance,Converted,10225.44,1,2025
LEAD-00001690,CUST-12567,2025-04-24,Email Campaign,Life Insurance,Converted,9116.35,1,2025
LEAD-00001691,CUST-11803,2025-08-21,Google Ads,SME Insurance,Converted,11036.04,1,2025
LEAD-00001692,CUST-24015,2026-04-18,Bank Partner,Life Insurance,Contacted,7219.31,0,2026
