Customer_ID,Customer_Type,Gender,Age,Nationality,Emirate,Industry,Company_Size,Customer_Segment,Customer_Since,Acquisition_Channel
CUST-04122,Individual,Male,65,Pakistani,Dubai,Individual,,Mass Market,2018-08-31,Insurance Broker
CUST-04123,Individual,Male,41,Filipino,Sharjah,Individual,,Mass Market,2021-03-29,Branch
CUST-04124,SME,Male,34,Pakistani,Sharjah,Financial Services,Small,SME,2022-05-27,Insurance Broker
CUST-04125,SME,Male,48,Egyptian,Abu Dhabi,Manufacturing,Micro,SME,2021-09-06,Insurance Agent
CUST-04126,Individual,Male,69,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2025-02-04,Bank / Bancassurance
CUST-04127,Individual,Male,31,Emirati,Umm Al Quwain,Individual,,Mass Market,2020-11-30,Insurance Broker
CUST-04128,Corporate,Female,36,Egyptian,Dubai,Professional Services,Large,Corporate,2019-06-28,Insurance Broker
CUST-04129,Individual,Male,69,Indian,Dubai,Individual,,Mass Market,2019-09-30,Insurance Broker
CUST-04130,Individual,Male,60,Pakistani,Dubai,Individual,,Mass Market,2019-05-13,Bank / Bancassurance
CUST-04131,Individual,Male,55,Nepalese,Dubai,Individual,,Mass Market,2020-03-19,Insurance Agent
CUST-04132,Individual,Male,21,Other,Abu Dhabi,Individual,,Affluent,2022-04-15,Bank / Bancassurance
CUST-04133,Individual,Female,31,Emirati,Abu Dhabi,Individual,,Mass Market,2022-06-09,Direct Online
CUST-04134,Individual,Male,39,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2023-05-11,Insurance Broker
CUST-04135,Individual,Male,23,Bangladeshi,Ras Al Khaimah,Individual,,Affluent,2023-05-04,Direct Online
CUST-04136,Individual,Male,34,Sri Lankan,Dubai,Individual,,Mass Market,2022-12-24,Insurance Broker
CUST-04137,SME,Male,59,Indian,Dubai,Retail,Small,SME,2022-02-02,Insurance Broker
CUST-04138,Individual,Male,50,Indian,Dubai,Individual,,Mass Market,2019-07-01,Corporate Partner
CUST-04139,Individual,Male,63,Pakistani,Abu Dhabi,Individual,,Mass Market,2018-11-04,Insurance Agent
CUST-04140,Individual,Male,34,Indian,Ajman,Individual,,Mass Market,2019-05-20,Insurance Broker
CUST-04141,Individual,Female,31,Emirati,Ajman,Individual,,Mass Market,2021-08-18,Corporate Partner
CUST-04142,Individual,Female,22,Other,Ajman,Individual,,Mass Market,2023-05-02,Corporate Partner
CUST-04143,Individual,Male,30,Pakistani,Ajman,Individual,,Affluent,2019-05-31,Insurance Agent
CUST-04144,SME,Female,49,Sri Lankan,Abu Dhabi,Financial Services,Micro,SME,2023-09-12,Insurance Agent
CUST-04145,SME,Female,26,Emirati,Ajman,IT & Software,Medium,SME,2023-09-16,Insurance Broker
CUST-04146,Individual,Male,47,Indian,Ajman,Individual,,Mass Market,2025-04-17,Insurance Broker
CUST-04147,Individual,Male,22,Sri Lankan,Dubai,Individual,,Affluent,2021-05-18,Direct Online
CUST-04148,Individual,Female,28,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2025-12-19,Insurance Broker
CUST-04149,SME,Female,60,Indian,Umm Al Quwain,Financial Services,Small,SME,2021-11-23,Branch
CUST-04150,SME,Male,41,Nepalese,Abu Dhabi,Education,Micro,SME,2018-09-22,Insurance Agent
CUST-04151,Individual,Female,29,Pakistani,Abu Dhabi,Individual,,Mass Market,2021-02-06,Direct Online
CUST-04152,Individual,Female,26,Bangladeshi,Abu Dhabi,Individual,,Affluent,2022-02-20,Insurance Agent
CUST-04153,Individual,Female,28,Other,Dubai,Individual,,Affluent,2021-12-01,Direct Online
CUST-04154,Individual,Female,62,Indian,Abu Dhabi,Individual,,Mass Market,2025-03-31,Insurance Broker
CUST-04155,Individual,Male,42,Other,Abu Dhabi,Individual,,Affluent,2019-05-05,Branch
CUST-04156,Individual,Male,47,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2024-10-14,Insurance Broker
CUST-04157,Individual,Female,68,Bangladeshi,Sharjah,Individual,,Affluent,2026-04-14,Direct Online
CUST-04158,SME,Male,56,Filipino,Sharjah,Professional Services,Small,SME,2023-05-19,Bank / Bancassurance
CUST-04159,Corporate,Male,33,Emirati,Abu Dhabi,Hospitality,Large,Corporate,2026-04-27,Corporate Partner
CUST-04160,Individual,Male,57,Indian,Abu Dhabi,Individual,,Affluent,2020-09-07,Corporate Partner
CUST-04161,Individual,Male,37,Egyptian,Abu Dhabi,Individual,,Mass Market,2023-06-27,Branch
CUST-04162,Individual,Female,35,Indian,Ajman,Individual,,Affluent,2023-01-20,Insurance Broker
CUST-04163,Individual,Male,28,Sri Lankan,Abu Dhabi,Individual,,Mass Market,2020-01-23,Insurance Agent
CUST-04164,Individual,Male,53,Indian,Abu Dhabi,Individual,,Mass Market,2024-06-13,Insurance Broker
CUST-04165,Individual,Female,40,Bangladeshi,Ras Al Khaimah,Individual,,Affluent,2021-11-09,Direct Online
CUST-04166,Individual,Female,56,Pakistani,Dubai,Individual,,Mass Market,2020-01-23,Insurance Broker
CUST-04167,Individual,Female,35,Egyptian,Dubai,Individual,,Mass Market,2019-10-20,Insurance Broker
CUST-04168,Individual,Male,50,Egyptian,Ajman,Individual,,Mass Market,2020-11-27,Bank / Bancassurance
CUST-04169,Individual,Male,36,Emirati,Ajman,Individual,,High Net Worth,2021-03-07,Corporate Partner
CUST-04170,Individual,Male,34,British,Dubai,Individual,,Mass Market,2020-11-25,Bank / Bancassurance
CUST-04171,Individual,Female,23,British,Ras Al Khaimah,Individual,,Mass Market,2022-10-25,Direct Online
CUST-04172,Corporate,Male,37,Pakistani,Sharjah,Professional Services,Large,Corporate,2019-11-11,Bank / Bancassurance
CUST-04173,Individual,Male,55,British,Dubai,Individual,,Mass Market,2019-02-27,Insurance Broker
CUST-04174,Individual,Female,29,Indian,Abu Dhabi,Individual,,Mass Market,2020-01-16,Corporate Partner
CUST-04175,SME,Male,64,Indian,Dubai,Hospitality,Micro,SME,2022-04-26,Direct Online
CUST-04176,Corporate,Male,34,Pakistani,Ras Al Khaimah,Retail,Large,Corporate,2020-12-19,Corporate Partner
CUST-04177,Individual,Female,22,Emirati,Abu Dhabi,Individual,,Mass Market,2022-03-15,Direct Online
CUST-04178,SME,Female,45,Pakistani,Abu Dhabi,Financial Services,Micro,SME,2021-03-03,Insurance Broker
CUST-04179,Individual,Male,43,Indian,Sharjah,Individual,,Mass Market,2022-09-27,Direct Online
CUST-04180,Individual,Male,58,Other,Abu Dhabi,Individual,,Mass Market,2025-04-11,Direct Online
CUST-04181,Individual,Male,32,Indian,Umm Al Quwain,Individual,,Affluent,2019-04-10,Insurance Broker
CUST-04182,Individual,Male,64,Nepalese,Abu Dhabi,Individual,,Mass Market,2021-09-09,Corporate Partner
CUST-04183,Individual,Female,36,Indian,Dubai,Individual,,Mass Market,2020-10-05,Bank / Bancassurance
CUST-04184,Individual,Female,47,Bangladeshi,Abu Dhabi,Individual,,Mass Market,2020-09-19,Direct Online
CUST-04185,Individual,Female,52,Indian,Sharjah,Individual,,Affluent,2024-10-01,Corporate Partner
CUST-04186,Individual,Male,56,Indian,Ajman,Individual,,Mass Market,2023-12-08,Insurance Broker
CUST-04187,Individual,Female,26,Pakistani,Dubai,Individual,,Affluent,2022-11-02,Insurance Broker
CUST-04188,Individual,Male,66,Sri Lankan,Fujairah,Individual,,Mass Market,2023-09-02,Bank / Bancassurance
CUST-04189,Individual,Female,55,Egyptian,Abu Dhabi,Individual,,Mass Market,2023-11-12,Insurance Agent
CUST-04190,Individual,Male,48,Bangladeshi,Dubai,Individual,,Mass Market,2020-04-13,Insurance Broker
CUST-04191,SME,Female,56,Pakistani,Abu Dhabi,Healthcare,Micro,SME,2022-07-07,Insurance Broker
CUST-04192,SME,Male,26,Other,Abu Dhabi,Retail,Small,SME,2019-07-13,Insurance Agent
CUST-04193,Individual,Female,39,Indian,Sharjah,Individual,,Mass Market,2019-10-09,Insurance Broker
CUST-04194,SME,Male,29,Filipino,Dubai,Education,Small,SME,2021-03-18,Bank / Bancassurance
CUST-04195,Individual,Male,22,Pakistani,Dubai,Individual,,Mass Market,2018-09-05,Insurance Agent
CUST-04196,Individual,Male,28,Filipino,Dubai,Individual,,Affluent,2021-12-26,Direct Online
CUST-04197,Individual,Female,25,Indian,Abu Dhabi,Individual,,Mass Market,2021-06-12,Insurance Broker
CUST-04198,Individual,Female,57,Egyptian,Dubai,Individual,,Mass Market,2025-10-11,Corporate Partner
CUST-04199,Individual,Male,26,Indian,Umm Al Quwain,Individual,,Affluent,2023-11-23,Insurance Broker
CUST-04200,Individual,Female,48,Bangladeshi,Ras Al Khaimah,Individual,,Mass Market,2021-11-07,Insurance Agent
CUST-04201,SME,Male,56,Other,Dubai,Travel & Tourism,Small,SME,2025-06-17,Insurance Agent
CUST-04202,Individual,Male,43,Nepalese,Dubai,Individual,,Mass Market,2025-12-14,Bank / Bancassurance
CUST-04203,Individual,Male,65,Filipino,Dubai,Individual,,Mass Market,2021-06-03,Direct Online
CUST-04204,Corporate,Male,49,Indian,Abu Dhabi,Professional Services,Large,Corporate,2022-05-13,Direct Online
CUST-04205,Individual,Male,46,Filipino,Dubai,Individual,,Mass Market,2021-06-19,Insurance Broker
CUST-04206,Individual,Male,34,Egyptian,Abu Dhabi,Individual,,Mass Market,2022-04-13,Insurance Agent
CUST-04207,Individual,Male,28,Nepalese,Fujairah,Individual,,Mass Market,2025-07-22,Corporate Partner
CUST-04208,Individual,Female,30,Indian,Umm Al Quwain,Individual,,Mass Market,2025-08-16,Direct Online
CUST-04209,Individual,Female,43,Indian,Dubai,Individual,,Mass Market,2025-12-06,Direct Online
CUST-04210,Individual,Male,26,Indian,Sharjah,Individual,,Mass Market,2024-02-27,Direct Online
CUST-04211,Individual,Female,68,Emirati,Sharjah,Individual,,Mass Market,2023-09-04,Bank / Bancassurance
CUST-04212,Individual,Male,35,Egyptian,Abu Dhabi,Individual,,Mass Market,2019-10-11,Direct Online
CUST-04213,Individual,Male,59,Indian,Abu Dhabi,Individual,,Mass Market,2021-03-05,Insurance Broker
CUST-04214,Individual,Male,39,Pakistani,Abu Dhabi,Individual,,Mass Market,2021-05-07,Direct Online
CUST-04215,Individual,Male,45,Other,Dubai,Individual,,Affluent,2023-10-02,Insurance Agent
CUST-04216,SME,Male,56,Emirati,Sharjah,IT & Software,Micro,SME,2024-07-14,Direct Online
CUST-04217,Individual,Male,48,Emirati,Abu Dhabi,Individual,,Mass Market,2020-04-30,Insurance Agent
CUST-04218,Individual,Male,59,Other,Dubai,Individual,,Affluent,2022-09-11,Insurance Agent
CUST-04219,Individual,Female,34,Emirati,Abu Dhabi,Individual,,Affluent,2021-04-17,Insurance Broker
CUST-04220,Individual,Male,32,Indian,Abu Dhabi,Individual,,Mass Market,2020-02-17,Insurance Agent
CUST-04221,Individual,Female,60,Indian,Ajman,Individual,,Mass Market,2022-01-03,Direct Online
CUST-04222,Individual,Female,48,Sri Lankan,Dubai,Individual,,Mass Market,2021-05-02,Insurance Agent
CUST-04223,SME,Male,30,Filipino,Dubai,Retail,Medium,SME,2021-02-05,Insurance Broker
CUST-04224,SME,Male,61,Egyptian,Abu Dhabi,Hospitality,Small,SME,2024-11-14,Direct Online
CUST-04225,Individual,Female,38,Nepalese,Abu Dhabi,Individual,,Mass Market,2024-07-13,Corporate Partner
CUST-04226,SME,Male,29,Egyptian,Abu Dhabi,Travel & Tourism,Small,SME,2024-01-02,Bank / Bancassurance
CUST-04227,Individual,Male,34,Bangladeshi,Dubai,Individual,,Mass Market,2022-10-18,Branch
CUST-04228,Individual,Male,59,Egyptian,Sharjah,Individual,,Mass Market,2023-07-09,Direct Online
CUST-04229,Individual,Female,55,Indian,Abu Dhabi,Individual,,High Net Worth,2025-04-09,Bank / Bancassurance
CUST-04230,Individual,Female,67,Egyptian,Dubai,Individual,,Mass Market,2020-09-06,Bank / Bancassurance
CUST-04231,Individual,Female,58,Indian,Dubai,Individual,,Mass Market,2021-05-23,Insurance Agent
CUST-04232,Individual,Female,43,Pakistani,Sharjah,Individual,,Mass Market,2021-10-26,Direct Online
CUST-04233,Individual,Female,47,Sri Lankan,Abu Dhabi,Individual,,Mass Market,2021-01-01,Insurance Broker
CUST-04234,SME,Male,45,Emirati,Dubai,Travel & Tourism,Medium,SME,2025-07-25,Insurance Broker
CUST-04235,Individual,Female,36,Indian,Dubai,Individual,,Mass Market,2025-04-21,Insurance Agent
CUST-04236,Individual,Female,27,Emirati,Dubai,Individual,,Mass Market,2021-12-17,Insurance Broker
CUST-04237,Individual,Male,63,Pakistani,Dubai,Individual,,Mass Market,2021-09-22,Corporate Partner
CUST-04238,SME,Female,33,Bangladeshi,Sharjah,Travel & Tourism,Micro,SME,2019-08-03,Direct Online
CUST-04239,Individual,Male,69,Pakistani,Sharjah,Individual,,High Net Worth,2023-06-01,Corporate Partner
CUST-04240,Individual,Male,51,Pakistani,Dubai,Individual,,Mass Market,2020-04-26,Branch
CUST-04241,Individual,Male,69,Emirati,Sharjah,Individual,,Affluent,2023-08-28,Insurance Agent
CUST-04242,Individual,Male,58,Emirati,Dubai,Individual,,Mass Market,2023-04-06,Insurance Broker
CUST-04243,SME,Male,47,Indian,Dubai,Professional Services,Small,SME,2020-02-25,Direct Online
CUST-04244,Individual,Female,38,Emirati,Abu Dhabi,Individual,,Mass Market,2024-06-02,Insurance Broker
CUST-04245,Individual,Female,22,Other,Dubai,Individual,,Mass Market,2025-02-23,Direct Online
CUST-04246,Corporate,Female,41,Emirati,Dubai,Education,Large,Corporate,2023-04-20,Direct Online
CUST-04247,Individual,Male,54,Indian,Abu Dhabi,Individual,,Affluent,2018-11-06,Insurance Broker
CUST-04248,Individual,Female,32,Nepalese,Dubai,Individual,,Mass Market,2024-10-21,Bank / Bancassurance
CUST-04249,Individual,Male,57,Other,Dubai,Individual,,Affluent,2022-07-19,Insurance Agent
CUST-04250,Corporate,Female,61,Indian,Abu Dhabi,Professional Services,Large,Corporate,2024-08-23,Branch
CUST-04251,Individual,Male,66,Egyptian,Abu Dhabi,Individual,,Mass Market,2020-05-27,Insurance Broker
CUST-04252,Individual,Male,26,Other,Ajman,Individual,,Mass Market,2022-05-08,Direct Online
CUST-04253,Individual,Male,54,Emirati,Abu Dhabi,Individual,,Mass Market,2025-05-28,Insurance Broker
CUST-04254,Individual,Female,42,Emirati,Abu Dhabi,Individual,,Mass Market,2021-02-05,Direct Online
CUST-04255,Individual,Female,46,Nepalese,Dubai,Individual,,Affluent,2025-09-09,Corporate Partner
CUST-04256,Individual,Male,46,Indian,Abu Dhabi,Individual,,Mass Market,2024-07-06,Bank / Bancassurance
CUST-04257,Corporate,Male,30,Other,Fujairah,Government,Large,Corporate,2019-03-17,Insurance Broker
CUST-04258,Individual,Female,60,Bangladeshi,Dubai,Individual,,Affluent,2025-08-02,Corporate Partner
CUST-04259,Individual,Male,58,Indian,Abu Dhabi,Individual,,Mass Market,2025-10-30,Direct Online
CUST-04260,Individual,Male,68,Indian,Dubai,Individual,,Mass Market,2025-05-22,Direct Online
CUST-04261,Individual,Male,21,British,Sharjah,Individual,,Mass Market,2025-05-20,Insurance Broker
CUST-04262,SME,Male,59,Indian,Abu Dhabi,Manufacturing,Micro,SME,2022-02-06,Bank / Bancassurance
CUST-04263,Individual,Female,22,Egyptian,Ras Al Khaimah,Individual,,Affluent,2024-05-05,Insurance Broker
CUST-04264,Individual,Male,32,Indian,Dubai,Individual,,Affluent,2022-11-13,Bank / Bancassurance
CUST-04265,Individual,Male,54,Bangladeshi,Dubai,Individual,,Mass Market,2019-10-21,Direct Online
CUST-04266,Individual,Male,24,Egyptian,Sharjah,Individual,,Mass Market,2024-01-03,Insurance Agent
CUST-04267,Individual,Female,34,Pakistani,Ajman,Individual,,Mass Market,2021-03-12,Direct Online
CUST-04268,Individual,Female,57,Egyptian,Abu Dhabi,Individual,,Mass Market,2020-09-04,Insurance Agent
CUST-04269,SME,Male,53,Bangladeshi,Dubai,Government,Medium,SME,2020-10-08,Direct Online
CUST-04270,Corporate,Male,52,Nepalese,Dubai,Travel & Tourism,Large,Corporate,2024-03-22,Corporate Partner
CUST-04271,Individual,Male,48,Filipino,Dubai,Individual,,Mass Market,2019-12-06,Insurance Broker
CUST-04272,Corporate,Female,40,Other,Abu Dhabi,Retail,Large,Corporate,2024-09-14,Insurance Broker
CUST-04273,Individual,Male,56,Filipino,Abu Dhabi,Individual,,Mass Market,2022-03-21,Insurance Agent
CUST-04274,Individual,Female,52,Bangladeshi,Ajman,Individual,,High Net Worth,2025-05-01,Branch
CUST-04275,Individual,Male,27,Pakistani,Sharjah,Individual,,Mass Market,2021-10-29,Branch
CUST-04276,Individual,Male,24,Other,Ajman,Individual,,Mass Market,2019-04-01,Bank / Bancassurance
CUST-04277,Individual,Male,65,Sri Lankan,Abu Dhabi,Individual,,High Net Worth,2022-06-10,Bank / Bancassurance
CUST-04278,Individual,Male,23,Filipino,Ras Al Khaimah,Individual,,Affluent,2023-09-15,Direct Online
CUST-04279,Individual,Male,36,Pakistani,Sharjah,Individual,,Affluent,2022-09-11,Insurance Broker
CUST-04280,Individual,Female,31,Filipino,Dubai,Individual,,Mass Market,2023-07-28,Insurance Broker
CUST-04281,Individual,Female,43,Pakistani,Abu Dhabi,Individual,,Mass Market,2022-01-11,Insurance Broker
CUST-04282,SME,Male,58,Indian,Abu Dhabi,Professional Services,Small,SME,2023-03-02,Insurance Broker
CUST-04283,Individual,Female,40,Emirati,Ras Al Khaimah,Individual,,Mass Market,2022-12-05,Direct Online
CUST-04284,Individual,Female,60,Pakistani,Sharjah,Individual,,High Net Worth,2026-06-23,Insurance Broker
CUST-04285,Individual,Male,30,Pakistani,Sharjah,Individual,,Affluent,2026-06-13,Insurance Agent
CUST-04286,Individual,Female,38,Other,Dubai,Individual,,Mass Market,2026-01-06,Bank / Bancassurance
CUST-04287,SME,Female,42,Other,Sharjah,Financial Services,Small,SME,2024-07-03,Direct Online
CUST-04288,Individual,Female,39,Pakistani,Abu Dhabi,Individual,,Mass Market,2022-03-06,Bank / Bancassurance
CUST-04289,Individual,Female,69,Indian,Dubai,Individual,,Affluent,2023-03-31,Corporate Partner
CUST-04290,SME,Male,49,Indian,Abu Dhabi,Education,Small,SME,2018-12-07,Branch
CUST-04291,Individual,Female,66,Pakistani,Sharjah,Individual,,Mass Market,2025-05-06,Branch
CUST-04292,Individual,Male,38,Bangladeshi,Sharjah,Individual,,Mass Market,2021-09-05,Insurance Agent
CUST-04293,Individual,Female,50,Indian,Dubai,Individual,,Mass Market,2024-08-02,Insurance Broker
CUST-04294,SME,Female,58,Indian,Dubai,Travel & Tourism,Micro,SME,2026-03-28,Branch
CUST-04295,Individual,Male,66,Other,Dubai,Individual,,Mass Market,2025-07-12,Direct Online
CUST-04296,Individual,Female,55,Indian,Sharjah,Individual,,Affluent,2023-03-10,Direct Online
CUST-04297,Individual,Female,51,Other,Dubai,Individual,,Mass Market,2023-09-02,Direct Online
CUST-04298,Individual,Female,30,Egyptian,Dubai,Individual,,Mass Market,2024-01-18,Bank / Bancassurance
CUST-04299,Individual,Female,48,Egyptian,Dubai,Individual,,Mass Market,2026-05-25,Bank / Bancassurance
CUST-04300,Individual,Female,49,Other,Abu Dhabi,Individual,,Mass Market,2019-05-06,Insurance Broker
CUST-04301,Individual,Female,43,Egyptian,Dubai,Individual,,Affluent,2019-07-20,Insurance Broker
CUST-04302,Corporate,Male,60,Indian,Dubai,Logistics,Large,Corporate,2025-02-28,Corporate Partner
CUST-04303,SME,Male,45,Pakistani,Abu Dhabi,Government,Micro,SME,2020-09-24,Insurance Broker
CUST-04304,Individual,Male,52,Indian,Abu Dhabi,Individual,,Mass Market,2024-03-19,Direct Online
CUST-04305,SME,Male,58,Egyptian,Abu Dhabi,Retail,Small,SME,2024-04-10,Insurance Broker
CUST-04306,Individual,Female,39,Indian,Dubai,Individual,,Mass Market,2021-08-21,Insurance Broker
CUST-04307,Individual,Male,26,Filipino,Abu Dhabi,Individual,,Affluent,2020-01-13,Corporate Partner
CUST-04308,Individual,Male,59,Egyptian,Dubai,Individual,,Affluent,2024-02-15,Direct Online
CUST-04309,SME,Male,52,British,Abu Dhabi,Hospitality,Small,SME,2023-10-31,Corporate Partner
CUST-04310,SME,Male,58,Indian,Dubai,Healthcare,Medium,SME,2018-12-30,Direct Online
CUST-04311,Individual,Male,42,Emirati,Abu Dhabi,Individual,,High Net Worth,2023-05-30,Insurance Agent
CUST-04312,Corporate,Male,39,Emirati,Abu Dhabi,Government,Large,Corporate,2024-02-09,Corporate Partner
CUST-04313,Individual,Male,57,Egyptian,Abu Dhabi,Individual,,Mass Market,2024-05-19,Bank / Bancassurance
CUST-04314,SME,Male,31,Emirati,Dubai,Retail,Medium,SME,2024-02-14,Insurance Broker
CUST-04315,Corporate,Male,59,Other,Ajman,IT & Software,Large,Corporate,2022-01-07,Direct Online
CUST-04316,Individual,Male,46,Indian,Ras Al Khaimah,Individual,,Affluent,2025-01-08,Insurance Agent
CUST-04317,SME,Male,50,Bangladeshi,Fujairah,Government,Small,SME,2021-06-10,Insurance Agent
CUST-04318,Individual,Female,58,Sri Lankan,Dubai,Individual,,Mass Market,2025-05-23,Direct Online
CUST-04319,Individual,Female,32,Emirati,Abu Dhabi,Individual,,Mass Market,2022-04-13,Bank / Bancassurance
CUST-04320,Individual,Female,45,Emirati,Fujairah,Individual,,Mass Market,2019-07-10,Corporate Partner
CUST-04321,Individual,Female,28,Other,Abu Dhabi,Individual,,Mass Market,2018-09-16,Insurance Broker
CUST-04322,Corporate,Female,39,Filipino,Dubai,Retail,Large,Corporate,2019-06-17,Bank / Bancassurance
CUST-04323,Individual,Female,21,Emirati,Abu Dhabi,Individual,,Mass Market,2020-10-26,Direct Online
